NUCLEOPLASM	MED11	14	-10.8	-2	5.2	3.6	8.4	7.9	11.8	6.3	7.4	14.1	-1.3	-1.1	11.1	1.8	5.7	13.2	8.8	7.4	10
NUCLEOPLASM	MED14	12.3	33.9	8.7	2.5	4.5	10	1.5	0.9	6.2	7	11.7	5.3	14.1	37	3.7	6.9	7.2	2.3	2.8	20.4
NUCLEOPLASM	MED13	16.2	11.3	12.8	17.1	13.2	16.6	15	23.6	33.1	14.2	108.5	57.7	101.3	69.4	10.8	17.4	59.6	15.8	9.8	69.9
NUCLEOPLASM	TAF6L	85.6	150.9666667	118.6333333	112.2666667	62.86666667	76.7	79.56666667	64.86666667	109.0333333	103.3	124.8	101.2	174.3666667	111.5	97.86666667	90.4	166.8333333	80.43333333	100.9333333	142.1
NUCLEOPLASM	PPARGC1A	280.9	361.6	304	430.3	313.7	359.4	314.2	363.2	354.1	644.5	171.2	262.2	260.3	357.9	370.4	443.5	718.1	446.6	434.7	293.9
NUCLEOPLASM	PPARGC1B	9.5	-5	5	0.9	8.5	13.6	6.6	5.5	44.5	11.9	18	17	12.4	-11.3	14	19.1	3.8	14.5	18.8	20.1
NUCLEOPLASM	SFRS2	1116.7	583.4	809	743.2	982.4	894.3	1370.7	809.8	734.4	791.8	669.5	817.3	564.7	795.2	757.4	840.8	527.8	971	722.4	822.1
NUCLEOPLASM	MED16	284.7	743.8	524.4	499.8	134.7	325.1	180.4	265.1	426.6	297.8	505	501.9	964.4	730.7	411.1	293.9	614.9	224.4	306.2	589.2
NUCLEOPLASM	MED17	9.6	9.6	15.2	13.4	5.9	15	9.2	7.2	6.2	0.8	5.5	19.7	13	4.5	3	6.6	8.4	8.5	7.9	-1.2
NUCLEOPLASM	MED18	17.8	25.9	27.4	11.8	38.8	17.7	26.7	34.2	17.1	20.9	34.1	24.4	71.9	7.7	15.4	12.6	25.5	19.4	27.4	70.7
NUCLEOPLASM	LRCH4	74.3	187.7	132.2	224.7	31	63.8	48.6	128.8	159.8	68	164.8	195.6	157.4	190.3	90.1	68.7	142.6	101.7	105.6	178.5
NUCLEOPLASM	SUDS3	282.5	99.1	135.7	210.5	370.7	215.4	327	228.6	160	232.4	121.8	153	110	95.5	193.1	232.4	152	311.8	218.1	171.7
NUCLEOPLASM	CPSF3L	106.1	261.8	169.5	149.4	113.2	123.8	95.2	134.1	163.7	144.8	156	114.1	137.4	171.4	159	109.3	148.2	94	135	156.6
NUCLEOPLASM	MRE11A	2.525	-11.325	0.175	-1.4	5.45	-2.35	6.825	0.725	0.175	-3	7.625	3.125	5.525	-5.575	-0.75	3.05	-8.725	3.85	10.45	-0.7
NUCLEOPLASM	CHEK2	5.166666667	-1.833333333	1.233333333	-4.3	2.666666667	6.666666667	4.566666667	5.066666667	0.266666667	1.766666667	8.9	5.3	-10.73333333	3.133333333	3.666666667	-0.833333333	6.3	6.933333333	-5.966666667	1.433333333
NUCLEOPLASM	COIL	99.8	64.6	64	109	108.1	98.4	86.6	95.5	77.4	146.2	80.2	126.4	106.5	95.9	178.4	162	96.1	162.4	131	88.7
NUCLEOPLASM	NKX2-1	-2.7	7.8	10.6	9	3.6	9.7	8.3	1.7	2.7	8.9	2.7	8.3	20.9	19.3	-0.1	1.2	20.8	7.5	37.3	3.5
NUCLEOPLASM	NUP54	65.8	0.5	15.3	84.5	63.8	45.8	87.7	56.7	24.6	63.3	36.8	83.3	34.5	49.7	60.8	99.8	24.8	80.3	52.5	30.2
NUCLEOPLASM	WDHD1	32.5	30.1	30.8	28.6	27.5	28.1	28.8	18.4	25.6	28.1	34	34.9	51.3	17.1	35.3	26.3	43	24.7	13	19
NUCLEOPLASM	POLQ	12.1	13.9	12.4	15	6.2	11.2	7.2	8.9	15.4	9.1	3.9	7.1	16.8	11.8	10.7	16.6	19.2	16.5	2.1	14.9
NUCLEOPLASM	NKX2-5	12.6	27.9	9	15.2	1.2	13.4	4.9	12.4	24.2	9.8	24.4	2.2	58.1	20.7	12	1.5	4.5	9	-1.7	24.5
NUCLEOPLASM	YEATS4	75.6	43.2	28.9	56.5	126.5	54	142.3	68.7	35.2	72.8	47.4	59.1	12.6	59.4	77.9	94.6	31.8	74.3	41.6	52.2
NUCLEOPLASM	SUB1	403.9	132.9	160.5	206.2	825	335.2	701.4	373.9	115	300.7	127.3	255.3	116	265.5	384.3	470.4	133.6	337.8	161.2	163.5
NUCLEOPLASM	TP53BP1	433.3	284.1	312.4	315.3	420.3	364.3	446	505.3	274.1	253.7	300.7	363.2	222	347.7	485.9	438.5	309.9	441.7	388.1	226.5
NUCLEOPLASM	RTCD1	86	-25.4	10.9	25.2	151.7	52.9	143.8	74.8	12.4	24.4	11.4	40.8	-10.1	29.4	89.6	106.3	22.4	102.9	37.4	22.4
NUCLEOPLASM	PHB	153.1	417.3	270.5	251.5	109.4	149.8	118.6	179.9	230.3	104.3	313.2	295.6	319.8	445.3	196	146.2	324.9	145.6	199.7	308.4
NUCLEOPLASM	SMAD4	177.1	118.1	60.9	173.3	239.3	126.8	263.5	285.6	85.5	108.4	224	285.9	160.2	198.8	182.8	225.6	214.6	361.4	171.9	209
NUCLEOPLASM	NXF3	4.9	15.9	8.2	-0.6	-0.1	1.4	3.2	6.5	5.7	0.7	16.5	0	7.7	26	7.1	3.4	10.9	-1.6	0.2	14.7
NUCLEOPLASM	SMAD2	48.8	61.7	27.6	52.3	28.7	37.7	29.7	34.9	13.1	36.6	55.8	62.4	51.2	43.5	36	44.9	34	31.7	43.6	8.7
NUCLEOPLASM	PMF1	103.2	181.1	143.5	141.9	94.4	121.4	97.4	106.8	124.3	140.6	161.4	144.5	212.1	167.4	168	129.2	155.1	124.9	141.4	215.9
NUCLEOPLASM	HNRNPA1	558.2	263.5	306.4666667	279.0666667	521.8666667	447.6	549.0333333	341.9	257.0333333	318.2333333	527.0333333	497.9333333	413.4	612.2	429.2	425.4666667	237.4666667	497.5666667	285.8666667	699.2
NUCLEOPLASM	JAZF1	293.5	83.4	119.9	111.1	418.3	258.9	355.2	252	84.4	193.6	95.6	182.1	141.9	135.2	266.8	330.2	126.6	349.4	208.1	85.8
NUCLEOPLASM	CHAF1A	19.3	4.9	13.8	18.7	17.4	20.5	18.4	10.1	21.3	17.6	0.7	39.9	35.1	3.8	25.3	15.5	27.3	18	26.7	26
NUCLEOPLASM	CHAF1B	49.7	27	24.3	26.1	60.5	41.6	70.7	22.7	26.3	28	24.6	22	33.6	36.1	51.4	27	6.7	17.7	23	35.6
NUCLEOPLASM	NUAK2	-4.4	3.3	-7.1	-6.8	-1.4	0.6	3.4	-3.1	-2.3	-2.3	-9.3	-3.8	-2.9	-6	-7.6	-4.9	3.3	2.7	-6	-7
NUCLEOPLASM	ELF4	13.1	8.8	12.9	-13.2	3.2	3.6	1.7	6.9	3.1	0.9	25.7	9.2	18.5	1.7	10.3	3.7	19	12.5	0.6	13.2
NUCLEOPLASM	EZH2	1.8	-2.066666667	-2.1	-9.466666667	-1.9	-0.766666667	-1.333333333	-3.633333333	-3.033333333	-4.6	3.566666667	-0.766666667	-22.06666667	-5.333333333	-0.833333333	-1.1	2.6	3.766666667	-6.233333333	-3.1
NUCLEOPLASM	NAP1L1	450.5333333	157.1333333	106.2	329.5333333	451.3	299.9333333	471.5666667	431.2666667	190.6666667	313.6666667	505.4333333	446.1666667	293	352.0333333	250.0666667	437.9	379.8333333	579.2333333	359.2333333	595.8333333
NUCLEOPLASM	BNIP3	1642.2	860.7	1143.8	1993.5	1822.3	1628.8	1845.6	2100.8	1270.8	2129.3	1279.1	1460.4	1066.5	1500.1	2185.8	2223.1	1524.6	2318.4	1917.8	1249.1
NUCLEOPLASM	NAP1L3	561.6	171.7	175.1	212.7	778.3	471.7	797.3	452.4	285.9	726.5	102.8	249.6	52.1	164.7	482.2	781.9	277.8	936.6	695.2	60.6
NUCLEOPLASM	NAP1L2	194.3	43.2	29.7	33.1	358.7	170.9	385	118.5	35.1	61.4	49.8	58.5	40.3	40.6	95.9	153.3	36.5	202.7	101.4	45.9
NUCLEOPLASM	NAP1L4	383	700.1	565.4	496.3	372.1	464.8	479.5	337.7	487.9	657.8	548.9	480	621.6	555.7	579.7	507.3	618.5	500.5	636.5	573.1
NUCLEOPLASM	RPS19BP1	182.1	725.1	526.6	326.5	274.4	276.8	217	356.8	340.7	126.8	633.2	343.1	589.1	924.3	231.2	188.1	321.8	133.8	234	617
NUCLEOPLASM	ZNF350	90.8	77.8	78.9	89.7	74.8	88.9	86.5	87.5	72.1	69.4	94.2	99.6	83.9	113	79.3	105.5	53.2	78.7	89.3	113.1
NUCLEOPLASM	ASH2L	331.4	154.6	279.5	183.3	479.6	346.7	480.1	271.8	210.2	218.3	236.4	281.4	177.8	199.5	214.2	284.5	175.3	293.3	215.8	247.2
NUCLEOPLASM	ZNF148	288.8	660.4	358.3	623.3	217.9	374.9	177.7	390.2	844	407.1	1250.3	662.5	930.4	653.6	296.5	271.9	529.4	192.2	407.2	1112.1
NUCLEOPLASM	TOP2B	782.8	339.1	283	412.8	810.4	667.2	941.8	495.9	323.8	459	323.2	549.2	378.5	393.6	439.3	573	280.9	501	380.4	667.7
NUCLEOPLASM	CCNO	126.6	149.2	112.2	94.4	110.1	164.7	155.7	132.7	118.4	252.4	87	98.8	70.8	67.6	128.7	105.2	143	132	136.9	70
NUCLEOPLASM	TOP2A	-4.9	-28.5	-6.5	-13.7	-1.4	-6	-4.4	-7.3	-10.5	-6	-4.3	-2.4	0.3	-23.9	-3.5	-4.1	2.2	-3.2	1.6	-21.6
NUCLEOPLASM	TFIP11	464.5	872.2	827.1	592.3	426.6	537.5	487.3	629.1	589.4	545.1	658.4	555.1	663.2	769.6	678.2	569.7	753.2	479.5	650.3	599.1
NUCLEOPLASM	ZNF281	162.1	64.1	93.3	83.6	48.9	130.4	96.4	85.7	173	103.4	158.3	107.3	71.7	79.9	109.9	117	108.3	131.2	212.1	182.3
NUCLEOPLASM	PRPF31	458.8	683.2	704.1	596.9	450.6	500.8	432	460.2	413.9	588.1	526.5	451.7	540	436.7	509.5	562.4	543.7	337.3	567.9	626.2
NUCLEOPLASM	SYMPK	16.8	41.5	49.6	30	14	37.5	17.3	16	15.4	18.8	5.6	20.7	13.1	20.7	17.6	24	46.9	13.5	10.2	12.5
NUCLEOPLASM	RBBP5	60.4	55.5	67.7	90.5	72.8	85.4	87.8	143.3	92.8	102.7	218.5	161.5	246.1	170.6	187.2	156.6	167.9	115.6	234.9	281.9
NUCLEOPLASM	SNAPC4	483.9	915.7	588.9	864.3	416.2	571.1	564.3	593.2	662.4	1031.4	894.1	551.3	852.7	660.8	764.4	673.3	972	593.6	756.3	704.3
NUCLEOPLASM	PTF1A	-1.9	-8	-3	-4.2	1.1	2.9	-4.2	-9.1	-10.2	-10.3	-10.4	5.4	-20.5	-3.4	-0.4	0.4	-16	2.7	-5.3	1.3
NUCLEOPLASM	GTF2H4	51.1	77.5	397.2	85.6	93.1	85.1	98.3	59.9	100.9	93.5	120.1	63.8	80.1	109.9	96.8	98.3	63.7	72.3	101.7	107.2
NUCLEOPLASM	TP53	12.5	36.7	20.7	27.1	12.8	6	4.7	8.4	12.9	14	40.2	24.8	46.6	52.8	17.9	13.4	22.6	11.1	8.1	26.5
NUCLEOPLASM	APTX	65.13333333	67.9	63.33333333	71.26666667	62	68.3	73.73333333	67.16666667	49.4	66.2	64.4	69.63333333	68.6	84.03333333	67.8	70.53333333	63.46666667	61.53333333	66.56666667	72.66666667
NUCLEOPLASM	NDUFA13	2288.5	3299.1	4742.7	2259.2	2637.6	3485.7	2290	2106.2	2077.1	2616	2463.7	2622	3592.8	5916.9	3201.6	2913.3	2214.5	1588.8	2488.2	3017.6
NUCLEOPLASM	TTF2	1218.3	2176.1	1329.2	2225.2	1100.5	1799.1	851.8	2170.2	2619.7	1318.7	4298.7	2634.5	6128.1	3106	2229.6	2331.1	3710.9	1625.6	2349.3	5162.7
NUCLEOPLASM	GTF2H1	74.4	-12.8	29.3	46.3	116.6	72.5	128.8	72	20.9	38.6	-5.8	40.9	13.4	25.5	73	87	64.2	70.4	67.6	34.9
NUCLEOPLASM	MED6	18.8	23	2.8	12.6	56.6	26.9	44.5	12.3	10	13.6	8.9	23.1	-8.8	19.9	4.5	19.3	-1.7	15.9	16.5	15.2
NUCLEOPLASM	TAF11	94.6	55.8	49	77.5	223.2	91.8	202.3	122.6	54.1	66	36.3	129.6	101.1	111.2	63.1	79.9	66.2	152.5	103.7	117.4
NUCLEOPLASM	MED7	55.1	14.8	26.8	38.2	101.1	53.7	98.9	45.5	11.6	35.6	30.7	39.8	43	68.6	41.8	58.5	22.2	54.9	36.8	39.5
NUCLEOPLASM	TAF10	272.7	544	478.5	411.2	335.9	308.1	257	284.4	278.8	283.8	446	477.5	718.5	640.3	393.7	271.1	385.8	241.9	255.5	385.1
NUCLEOPLASM	MED4	575.6	480.1	401.9	762.9	673.7	528.1	712.4	633.5	477.4	831.1	472.8	551.8	632.1	700.9	704.2	744.7	754.5	842.2	688.3	520.3
NUCLEOPLASM	TAF13	-1.6	-3.1	10	18.2	4.5	-1.3	-0.8	-0.3	0.5	1.3	-7.3	5.8	-11.6	8	-0.1	8.5	-4.9	1	9.9	-5.6
NUCLEOPLASM	TAF12	221.1	219.9	171.4	220.3	234.8	221	251.6	268.8	154.1	159.9	231.4	244.6	215.8	252.4	173.8	190.1	234.3	214.3	177.9	168.4
NUCLEOPLASM	MED8	93.7	112.6	126.1	191.7666667	156.3	133.3	133.9333333	155.3333333	118.6666667	182.8666667	113.1	115.8666667	140.7333333	153.5	147.2	138.7666667	169.2	136.6666667	145.8333333	114.5666667
NUCLEOPLASM	RUVBL2	108.5	194	240.3	103.1	159.9	129.2	148.9	102.5	117.1	138.6	116.2	124.4	131.9	167.2	143.6	121.2	122.3	135.6	150.1	99
NUCLEOPLASM	RUVBL1	130.7	94.6	127	110.1	171.5	98.4	128.5	123.2	89.1	86.8	113.3	69.3	59.3	122.4	126.1	121.5	86.4	104.4	71.8	96.3
NUCLEOPLASM	RBM39	7.7	-6.5	-6.2	7.4	1.8	8.5	6.4	12.7	3.2	59.2	1.9	17.8	23.4	0.6	107	82.3	59.6	87.7	66	-3.4
NUCLEOPLASM	CLOCK	170.8	183.3	202.8	147.3	140.6	219.7	105.2	142.3	209.1	198	145.1	167.8	210.7	135.4	283.7	377.7	385.4	323.6	279.5	144.4
NUCLEOPLASM	MED1	110.7	43.6	36.9	96.3	59.4	80	73.5	74	95.2	107.2	169.9	173.9	125.4	127.7	153.7	137.2	154.5	171.1	216.3	163.7
NUCLEOPLASM	POLR2E	144.2	731.5	313.2	161.2	208.5	217.5	346	123	240.3	203.5	179.9	258.8	189.9	582.9	261.9	197.6	179.1	266.8	237.7	195.3
NUCLEOPLASM	POLR2L	721.2	1307.4	1215.1	650	796.2	656.2	815.8	930.2	626.7	394.3	861.1	825.7	857	1578	1135.1	819.7	554.9	587.6	565.6	772
NUCLEOPLASM	POLR2J	676.3	1364	838.7	954.8	497.3	687	638.2	768.6	794.4	901	933.1	1087.6	1252.2	1765.7	928	614.1	925.4	596.4	784.3	1087.5
NUCLEOPLASM	SHFM1	982.4	518.6	595.6	759	811.7	870.5	881.6	571.5	439.4	878.8	764.3	782.8	736.3	1269.3	767.6	799	507.8	721.1	656.2	933.8
NUCLEOPLASM	PML	11.46666667	-0.8	3.7	9	3.8	10.5	4.133333333	10.26666667	12.03333333	15.63333333	18.86666667	13.76666667	3.466666667	12.3	44.8	29.16666667	15.16666667	15.73333333	21.66666667	8.966666667
NUCLEOPLASM	POLA1	11.1	17.6	18.1	3.4	7.4	11.6	10.1	8.9	16.9	12.8	19.3	14.3	26.9	13.8	11.5	5.7	12.5	11.9	8.6	20.1
NUCLEOPLASM	NUFIP1	31.9	21.5	22.5	37.3	32.1	16.4	52.2	23.8	31.2	29.1	33.4	33	58.3	16.2	15.8	18.6	10.6	26.4	51.7	39.8
NUCLEOPLASM	ZBTB16	592.4	1715.1	798.2	1306.3	522.5	693.5	399.6	898.2	923.5	1109.6	1214.3	1026.9	1589.4	1461.1	1006.8	644.9	1925.6	642.6	1032.3	1044.1
NUCLEOPLASM	POLR2D	53.8	45.7	35.4	23.5	53	47.5	43.6	56.2	28.6	43.5	39.3	37.8	48.5	35.8	57.5	50	37	48.2	57	34.4
NUCLEOPLASM	POLR2B	162.8	34.1	65.4	72.6	183.3	156.9	180.2	137.7	68.6	114.3	48	107.1	44.3	80.8	156.2	186.5	66.8	198.2	190.9	79.4
NUCLEOPLASM	POLR2A	519.6	484.9	740	596.1	512.7	531	639.2	510.3	685.5	847	477.6	565.9	634.8	680.5	739.3	617.3	497.6	570.5	555.2	698.4
NUCLEOPLASM	GATAD2A	269.8	423.1	344.3	299.8	208.8	224.1	208	271.3	298.7	250	447.6	403.4	298.3	421.5	252.1	203.5	361.7	236.6	234.6	412.3
NUCLEOPLASM	ACTL6B	293.5	416.4	390.1	239.9	332.2	385	383.7	305	356.5	452.8	283.3	252.8	293.4	314.5	527.2	418.8	426.7	344.5	436.1	246.3
NUCLEOPLASM	ACTL6A	59.6	57.2	27.1	55.4	38.9	43.2	41.9	76.3	34.7	24.2	81.9	77.6	50.4	80.5	29.3	35.3	53.1	60.9	33.8	70.9
NUCLEOPLASM	POLR3G	20.3	20.2	9.1	16.2	5.5	14.7	4	6.2	20	18.8	55.6	18.2	34.8	11.4	16.7	12.6	16.6	12.8	14.2	25.4
NUCLEOPLASM	POLR3H	152.5	174.6	204	130.9	133.2	171.3	113.5	133.7	115	128.1	97.8	133.6	175.6	163.6	125	155.3	118.2	136	141.6	114.6
NUCLEOPLASM	POLR3K	62.4	68.1	94	38.1	91.5	81.4	82.5	48.2	55.3	40.3	32.5	43.3	71.6	45.4	50.4	45.5	23	28.6	50.8	40.9
NUCLEOPLASM	HCLS1	211.6	260.5	113.3	203.9	104.6	92.6	95.8	253.7	110.1	96.7	284.4	309.8	119.4	410.6	256.8	82.2	169.4	105.7	83.8	213.1
NUCLEOPLASM	TRIM27	16.1	6.8	11.1	-15.5	16.7	15.8	19.4	1.5	2.5	0.2	-11	4.6	-28.5	-20	11.7	12.5	-1.7	8.4	-3.2	-6.2
NUCLEOPLASM	PHF12	10.9	29.5	20.9	8.3	4.8	12.9	10.7	4.9	14.4	5	32.8	26.7	43.1	15.1	12.6	8.3	19.6	17.5	-8.5	23.3
NUCLEOPLASM	POLR3C	270.4	227.1	281.9	271.3	313.9	360.1	342.1	146.7	250.2	382	255.2	259.6	337.4	328.4	400.2	340.9	177.4	193.5	208.6	260.1
NUCLEOPLASM	APPL1	19.4	-9.9	12.1	-3.6	24.6	19.8	18.9	18.8	6	2.7	34.5	0.1	-23.5	-27.4	-6.8	15.2	3.6	13.7	4.4	48.8
NUCLEOPLASM	APPL2	247.6	264.1	238	210	158	144.4	169.3	162.7	201.1	121.7	112.1	213.1	234.9	429.9	128.6	176.2	175.9	171.3	132.3	308.1
NUCLEOPLASM	PHF21A	345.2	324.9	262.4	496.2	280.8	298.9	294	478.8	338.1	351.8	1024.9	555.4	688.6	585.4	293.9	326.8	572.4	366.7	327.7	805.9
NUCLEOPLASM	RBM14	564.5	1584.3	853.4	1582.2	579.7	801.9	634.9	1362.8	756.8	764.8	1635.4	1274	1829.4	1592.8	898.1	925.5	1776.9	862.9	987.4	883.9
NUCLEOPLASM	OGG1	14.33333333	12.93333333	13.66666667	17	14.06666667	13.3	11.2	11.76666667	9.166666667	8.5	9.766666667	13.23333333	9	21.56666667	2.333333333	6.466666667	3.566666667	9.566666667	9.8	5.466666667
NUCLEOPLASM	FOXE3	-2.5	-13.7	-1	-12.8	-3.7	-4	-0.6	-7.8	0.9	-6	-7.4	-5.3	-13.9	-14.7	5.3	-1.2	6.9	0	-11.2	-3
NUCLEOPLASM	NCBP1	157.9	150.6	150.1	227.5	184.6	150.2	151.7	216.1	153.6	183.5	200.9	230.6	218.7	286.5	233.6	254.8	251.9	246.6	200.7	166.7
NUCLEOPLASM	XPO1	432.6	206.9	191.3	387.3	499.1	295	496.6	675.3	226.8	337.2	320.5	468	290.3	344	358.9	461.6	478.1	661.1	423.8	306.2
NUCLEOPLASM	LMO4	1298.4	514.5	872.1	421.6	1270.3	1289.9	1385.8	789.6	965.9	820.3	1009.3	520.4	333	349.2	718.1	1042.4	676.1	1301.6	1138.4	702.2
NUCLEOPLASM	TBP	85.2	60.8	93.7	59.8	112.6	90.2	111.3	61.4	77.9	81.6	52.6	76.3	47	56.2	64.9	66.7	46.8	73.7	47.4	78
NUCLEOPLASM	CBX1	171.7	48.2	112.4	52.6	149	162.8	181.6	105	69.1	52.3	81.1	103.5	62.8	113.5	124.1	143.7	95.3	201	117	88.8
NUCLEOPLASM	SETX	40.9	43.1	53.3	26.6	25.1	43.3	20.9	20.7	79.9	16.4	125.8	75.4	132.5	72.3	24	19.9	26.5	21.7	10.8	141.6
NUCLEOPLASM	TOP1	342.5	115.9	103.5	179.6	373.6	254.7	365.8	338.2	128.3	185.9	190.8	200.4	137.7	155.8	165	272.5	172.8	403.9	229.9	180.4
NUCLEOPLASM	CDKN2A	2	-1.933333333	7.433333333	7.733333333	2.2	1.8	0.533333333	4	5	3.3	6.233333333	5.4	15.13333333	13.66666667	-2.8	1.933333333	-0.233333333	7.1	-2.266666667	8.6
NUCLEOPLASM	SMARCD2	95.5	315.8	165.1	163.5	95.7	128.9	84.8	117.9	240.1	114.9	261.6	150.2	294	207.9	92.1	95.4	135.7	56.7	105.3	344.9
NUCLEOPLASM	SMARCD3	1004.9	1909.3	1376.6	1563.6	672.2	839.2	647.5	990.9	1007.6	1113.2	1312.8	1161.7	2207.3	1540.2	1715.7	994.8	1381.5	720.2	1014.3	1386.3
NUCLEOPLASM	OIP5	3.4	-10	-1.5	-4.5	-0.7	-8.1	-1.3	-10	-0.8	-4.3	2	15.6	4.1	-23.9	-3.3	-0.3	-11.5	-1	-0.2	-5.1
NUCLEOPLASM	SMARCD1	152.2	165.6333333	155.4666667	177.7333333	105.7333333	143.0666667	121.1333333	128.5	186	169.2	171.2	158.5	189.5666667	177.2333333	146.5333333	163.2333333	193.8666667	157.2666667	164.2333333	169.9333333
NUCLEOPLASM	EED	78.7	62.56666667	61.8	74.66666667	76.93333333	60.56666667	75.86666667	100.4	66.23333333	77.6	58.96666667	91.43333333	81.16666667	72.36666667	66	87.93333333	83.56666667	107.6666667	81.43333333	63.03333333
